Sample in Buffer,Sample in Window,TRIGGER,receiver_0[31:0],ila_data[617:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],ch0_rxctrl0_int[15:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],ch0_rxctrl1_int[15:0],ch1_rxctrl1_int[15:0],ch2_rxctrl1_int[15:0],ch3_rxctrl1_int[15:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],ch3_txctrl0_int[15:0],ch0_txctrl1_int[15:0],ch1_txctrl1_int[15:0],ch2_txctrl1_int[15:0],ch3_txctrl1_int[15:0],ch0_txctrl2_int[7:0],ch1_txctrl2_int[7:0],ch2_txctrl2_int[7:0],ch3_txctrl2_int[7:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int
439,439,0,951aff8d,3b0000000000000000000000000000000000000000f6f0f0f800000000000000000000000e00040000000000080b26950bc4d9650bcd93450bc26cb50bc5837a401b04353e0b04359de951aff8d,b04359de,b04353e0,5837a401,26cb50bc,d93450bc,4d9650bc,b26950bc,0,0008,0000,0000,0004,000e,0000,0000,0000,00,00,00,00,f8,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
440,440,0,851aff80,3a0000000000000000000000000000000000000000f0f0f0f000000000000000000000000600000000000000000b26750bc4d9850bcd93350bc26cc50bc58ae5b01b043533fb04359a0851aff80,b04359a0,b043533f,58ae5b01,26cc50bc,d93350bc,4d9850bc,b26750bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
441,441,0,951aff80,2a0000000000000000000000000000000000000000f0f0f0f000000000000000000000000600000000000000000b26550bc4d9a50bcd93250bc26cd50bc58ad5b01b043533eb04359a2951aff80,b04359a2,b043533e,58ad5b01,26cd50bc,d93250bc,4d9a50bc,b26550bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
442,442,0,ef1aff80,2b0000000000000000000000000000000000000000f0f0f0f000000000000000000000000e00000000000000000b26350bc4d9c50bcd93150bc26ce50bc58ad5b01b043533db04359a4ef1aff80,b04359a4,b043533d,58ad5b01,26ce50bc,d93150bc,4d9c50bc,b26350bc,0,0000,0000,0000,0000,000e,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
443,443,0,5f1aff80,3b0000000000000000000000000000000000000000f2f0f0f000000000000000000000000600000000000000000b26150bc4d9e50bcd93050bc26cf50bc58b3bba1b0435323b04359b95f1aff80,b04359b9,b0435323,58b3bba1,26cf50bc,d93050bc,4d9e50bc,b26150bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
444,444,0,c51aff80,3a0000000000000000000000000000000000000000f0f0f0f000000000000000000000000600000000000000000b25f50bc4da050bcd92f50bc26d050bc58ab5b01b043533bb04359a8c51aff80,b04359a8,b043533b,58ab5b01,26d050bc,d92f50bc,4da050bc,b25f50bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
445,445,0,d51aff80,2a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000600000000000000000b25d50bc4da250bcd92e50bc26d150bc58b6bba1b0435325b04359b5d51aff80,b04359b5,b0435325,58b6bba1,26d150bc,d92e50bc,4da250bc,b25d50bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
446,446,0,751aff80,2a0000000000000000000000000000000000000000f2f0f0f800000000000000000000000600000000000000000b25b50bc4da450bcd92d50bc26d250bc58a7bba1b0435326b04359b3751aff80,b04359b3,b0435326,58a7bba1,26d250bc,d92d50bc,4da450bc,b25b50bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f8,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
447,447,0,cf0aff80,2b0000000000000000000000000000000000000000f2f0f0f000000000000000000000000300000000000000000b25950bc4da650bcd92c50bc26d350bc58a7a401b0435338b04359b1cf0aff80,b04359b1,b0435338,58a7a401,26d350bc,d92c50bc,4da650bc,b25950bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
448,448,0,a50aff80,3b0000000000000000000000000000000000000000f6f0f0f000000000000200000000000300040000000000000b25750bc4da850bcd92b50bc26d450bc5842bba1b0435337b04359b0a50aff80,b04359b0,b0435337,5842bba1,26d450bc,d92b50bc,4da850bc,b25750bc,0,0000,0000,0000,0004,0003,0000,0000,0002,00,00,00,00,f0,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
449,449,0,b50aff80,3a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000300000000000000000b25550bc4daa50bcd92a50bc26d550bc58b9a401b0435329b04359adb50aff80,b04359ad,b0435329,58b9a401,26d550bc,d92a50bc,4daa50bc,b25550bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
450,450,0,0f0aff80,2a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000200000000000000000b25350bc4dac50bcd92950bc26d650bc58aba401b043532ab04359ab0f0aff80,b04359ab,b043532a,58aba401,26d650bc,d92950bc,4dac50bc,b25350bc,0,0000,0000,0000,0000,0002,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
451,451,0,9f0aff80,2b0000000000000000000000000000000000000000f0f0f0f000000000000400000000000b00000000000000000b25150bc4dae50bcd92850bc26d750bc585e7ba1b043532bb04359a99f0aff80,b04359a9,b043532b,585e7ba1,26d750bc,d92850bc,4dae50bc,b25150bc,0,0000,0000,0000,0000,000b,0000,0000,0004,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
452,452,0,651aff80,3b0000000000000000000000000000000000000000f2f0f0f000000000000000000000000f00000000000000000b24f50bc4db050bcd92750bc26d850bc58bcbba1b043532cb04359b8651aff80,b04359b8,b043532c,58bcbba1,26d850bc,d92750bc,4db050bc,b24f50bc,0,0000,0000,0000,0000,000f,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
453,453,0,751aff80,3a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000e00000000000000000b24d50bc4db250bcd92650bc26d950bc58adbba1b043532db04359a5751aff80,b04359a5,b043532d,58adbba1,26d950bc,d92650bc,4db250bc,b24d50bc,0,0000,0000,0000,0000,000e,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
454,454,0,a51aff80,3a0000000000000000000000000000000000000000f2f0f0f800000000000000000000000e00000000000000080b24b50bc4db450bcd92550bc26da50bc58aebba1b043532eb04359a3a51aff80,b04359a3,b043532e,58aebba1,26da50bc,d92550bc,4db450bc,b24b50bc,0,0008,0000,0000,0000,000e,0000,0000,0000,00,00,00,00,f8,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
455,455,0,051aff80,2a0000000000000000000000000000000000000000f0f0f0f000000000000400000000000600000000000000000b24950bc4db650bcd92450bc26db50bc581a5b01b0435330b04359be051aff80,b04359be,b0435330,581a5b01,26db50bc,d92450bc,4db650bc,b24950bc,0,0000,0000,0000,0000,0006,0000,0000,0004,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
456,456,0,651aff80,2b0000000000000000000000000000000000000000f2f0f0f000000000000000000000000600000000000000000b24750bc4db850bcd92350bc26dc50bc58a5bba1b043532fb0435960651aff80,b0435960,b043532f,58a5bba1,26dc50bc,d92350bc,4db850bc,b24750bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
457,457,0,751aff80,3b0000000000000000000000000000000000000000f2f0f0f000000000000000000000000700000000000000000b24550bc4dba50bcd92250bc26dd50bc58b1bba1b0435331b0435962751aff80,b0435962,b0435331,58b1bba1,26dd50bc,d92250bc,4dba50bc,b24550bc,0,0000,0000,0000,0000,0007,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
458,458,0,8f1aff80,3a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000f00000000000000000b24350bc4dbc50bcd92150bc26de50bc58b2bba1b0435332b04359648f1aff80,b0435964,b0435332,58b2bba1,26de50bc,d92150bc,4dbc50bc,b24350bc,0,0000,0000,0000,0000,000f,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
459,459,0,1f1aff80,2a0000000000000000000000000000000000000000f2f0f0f000000000000800000000000600000000000000000b24150bc4dbe50bcd92050bc26df50bc58b8a401b0435333b04359791f1aff80,b0435979,b0435333,58b8a401,26df50bc,d92050bc,4dbe50bc,b24150bc,0,0000,0000,0000,0000,0006,0000,0000,0008,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
460,460,0,451aff80,2b0000000000000000000000000000000000000000f2f0f0f000000000000400000000000600000000000000000b23f50bc4dc050bcd91f50bc26e050bc5817bba1b0435334b0435968451aff80,b0435968,b0435334,5817bba1,26e050bc,d91f50bc,4dc050bc,b23f50bc,0,0000,0000,0000,0000,0006,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
461,461,0,550aff80,3b0000000000000000000000000000000000000000f2f0f0f000000000000400000000000300000000000000000b23d50bc4dc250bcd91e50bc26e150bc5815bba1b0435335b0435975550aff80,b0435975,b0435335,5815bba1,26e150bc,d91e50bc,4dc250bc,b23d50bc,0,0000,0000,0000,0000,0003,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
462,462,0,4f0aff80,3b0000000000000000000000000000000000000000f2f0f0f000000000000400000000000300000000000000000b23b50bc4dc450bcd91d50bc26e250bc5816bba1b0435336b04359734f0aff80,b0435973,b0435336,5816bba1,26e250bc,d91d50bc,4dc450bc,b23b50bc,0,0000,0000,0000,0000,0003,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
463,463,0,6f0aff80,3a0000000000000000000000000000000000000000f6f0f0f000000000000000000000000300000000000000000b23950bc4dc650bcd91c50bc26e350bc5887bba1b0435328b04359716f0aff80,b0435971,b0435328,5887bba1,26e350bc,d91c50bc,4dc650bc,b23950bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
464,464,0,250aff80,2a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000300000000000000000b23750bc4dc850bcd91b50bc26e450bc581da401b0435327b0435970250aff80,b0435970,b0435327,581da401,26e450bc,d91b50bc,4dc850bc,b23750bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
465,465,0,350aff80,2b0000000000000000000000000000000000000000f2f0f0f000000000000400000000000300000000000000000b23550bc4dca50bcd91a50bc26e550bc5818bba1b0435339b043596d350aff80,b043596d,b0435339,5818bba1,26e550bc,d91a50bc,4dca50bc,b23550bc,0,0000,0000,0000,0000,0003,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
466,466,0,df1aff80,3b0000000000000000000000000000000000000000f2f0f0f000000000000400000000000600000000000000000b23350bc4dcc50bcd91950bc26e650bc581abba1b043533ab043596bdf1aff80,b043596b,b043533a,581abba1,26e650bc,d91950bc,4dcc50bc,b23350bc,0,0000,0000,0000,0000,0006,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
467,467,0,ff1aff80,3a0000000000000000000000000000000000000000f2f0f0f000000000000400000000000600000000000000000b23150bc4dce50bcd91850bc26e750bc580bbba1b0435324b0435969ff1aff80,b0435969,b0435324,580bbba1,26e750bc,d91850bc,4dce50bc,b23150bc,0,0000,0000,0000,0000,0006,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
468,468,0,f51aff80,2a0000000000000000000000000000000000000000f2f0f0f000000000000400000000000700000000000000000b22f50bc4dd050bcd91750bc26e850bc581cbba1b043533cb0435978f51aff80,b0435978,b043533c,581cbba1,26e850bc,d91750bc,4dd050bc,b22f50bc,0,0000,0000,0000,0000,0007,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
469,469,0,e51aff80,2a0000000000000000000000000000000000000000f2f0f0f000000000000400000000000600000000000000000b22d50bc4dd250bcd91650bc26e950bc580dbba1b0435322b0435965e51aff80,b0435965,b0435322,580dbba1,26e950bc,d91650bc,4dd250bc,b22d50bc,0,0000,0000,0000,0000,0006,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
470,470,0,151aff80,2b0000000000000000000000000000000000000000f2f0f0f000000000000600000000000600000000000000000b22b50bc4dd450bcd91550bc26ea50bc580ebba1b0435321b0435963151aff80,b0435963,b0435321,580ebba1,26ea50bc,d91550bc,4dd450bc,b22b50bc,0,0000,0000,0000,0000,0006,0000,0000,0006,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
471,471,0,951aff80,3b0000000000000000000000000000000000000000f2f0f0f800000000000000000000000e00000000000000080b22950bc4dd650bcd91450bc26eb50bc5817a401b0435320b043597e951aff80,b043597e,b0435320,5817a401,26eb50bc,d91450bc,4dd650bc,b22950bc,0,0008,0000,0000,0000,000e,0000,0000,0000,00,00,00,00,f8,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
472,472,0,851aff8f,3a0000000000000000000000000000000000000000f6f0f0f000000000000000000000000600000000000000000b22750bc4dd850bcd91350bc26ec50bc5865bba1b043535fb0435980851aff8f,b0435980,b043535f,5865bba1,26ec50bc,d91350bc,4dd850bc,b22750bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f0,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
473,473,0,951aff8f,2a0000000000000000000000000000000000000000f6f0f0f000000000000000000000000600000000000000000b22550bc4dda50bcd91250bc26ed50bc5871bba1b043535eb0435982951aff8f,b0435982,b043535e,5871bba1,26ed50bc,d91250bc,4dda50bc,b22550bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f0,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
474,474,0,ef1aff8f,2b0000000000000000000000000000000000000000f6f0f0f000000000000000000000000e00000000000000000b22350bc4ddc50bcd91150bc26ee50bc5872bba1b043535db0435984ef1aff8f,b0435984,b043535d,5872bba1,26ee50bc,d91150bc,4ddc50bc,b22350bc,0,0000,0000,0000,0000,000e,0000,0000,0000,00,00,00,00,f0,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
475,475,0,af0aff8f,3b0000000000000000000000000000000000000000f2f0f0f000000000000000000000000200000000000000000b22150bc4dde50bcd91050bc26ef50bc58d3bba1b0435343b0435999af0aff8f,b0435999,b0435343,58d3bba1,26ef50bc,d91050bc,4dde50bc,b22150bc,0,0000,0000,0000,0000,0002,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
476,476,0,c50aff8f,3b0000000000000000000000000000000000000000f0f0f0f000000000000000000000000300000000000000000b21f50bc4de050bcd90f50bc26f050bc58cb5b01b043535bb0435988c50aff8f,b0435988,b043535b,58cb5b01,26f050bc,d90f50bc,4de050bc,b21f50bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
477,477,0,d50aff8f,3a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000300000000000000000b21d50bc4de250bcd90e50bc26f150bc58d5bba1b0435345b0435995d50aff8f,b0435995,b0435345,58d5bba1,26f150bc,d90e50bc,4de250bc,b21d50bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
478,478,0,850aff8f,2a0000000000000000000000000000000000000000f2f0f0f800000000000000000000000b00000000000000080b21b50bc4de450bcd90d50bc26f250bc58d6bba1b0435346b0435993850aff8f,b0435993,b0435346,58d6bba1,26f250bc,d90d50bc,4de450bc,b21b50bc,0,0008,0000,0000,0000,000b,0000,0000,0000,00,00,00,00,f8,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
479,479,0,651aff8f,2b0000000000000000000000000000000000000000f6f0f0f000000000000000000000000300000000000000000b21950bc4de650bcd90c50bc26f350bc5847b501b0435358b0435991651aff8f,b0435991,b0435358,5847b501,26f350bc,d90c50bc,4de650bc,b21950bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
480,480,0,a50aff8f,3b0000000000000000000000000000000000000000f2f0f0f000000000000800000000000300000000000000000b21750bc4de850bcd90b50bc26f450bc58dda401b0435357b0435990a50aff8f,b0435990,b0435357,58dda401,26f450bc,d90b50bc,4de850bc,b21750bc,0,0000,0000,0000,0000,0003,0000,0000,0008,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
481,481,0,b50aff8f,3a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000300000000000000000b21550bc4dea50bcd90a50bc26f550bc58d9bba1b0435349b043598db50aff8f,b043598d,b0435349,58d9bba1,26f550bc,d90a50bc,4dea50bc,b21550bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
482,482,0,0f0aff8f,2a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000300000000000000000b21350bc4dec50bcd90950bc26f650bc58dabba1b043534ab043598b0f0aff8f,b043598b,b043534a,58dabba1,26f650bc,d90950bc,4dec50bc,b21350bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
483,483,0,9f0aff8f,2a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000a00000000000000000b21150bc4dee50bcd90850bc26f750bc58cbbba1b043534bb04359899f0aff8f,b0435989,b043534b,58cbbba1,26f750bc,d90850bc,4dee50bc,b21150bc,0,0000,0000,0000,0000,000a,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
484,484,0,9f1aff8f,2b0000000000000000000000000000000000000000f4f0f0f000000000000000000000000700000000000000000b20f50bc4df050bcd90750bc26f850bc58635b01b043534cb04359989f1aff8f,b0435998,b043534c,58635b01,26f850bc,d90750bc,4df050bc,b20f50bc,0,0000,0000,0000,0000,0007,0000,0000,0000,00,00,00,00,f0,f0,f0,f4,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
485,485,0,751aff8f,3b0000000000000000000000000000000000000000f6f0f0f000000000000000000000000e00000000000000000b20d50bc4df250bcd90650bc26f950bc586da401b043534db0435985751aff8f,b0435985,b043534d,586da401,26f950bc,d90650bc,4df250bc,b20d50bc,0,0000,0000,0000,0000,000e,0000,0000,0000,00,00,00,00,f0,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
486,486,0,a51aff8f,3a0000000000000000000000000000000000000000f6f0f0f800000000000000000000000e00000000000000080b20b50bc4df450bcd90550bc26fa50bc586ea401b043534eb0435983a51aff8f,b0435983,b043534e,586ea401,26fa50bc,d90550bc,4df450bc,b20b50bc,0,0008,0000,0000,0000,000e,0000,0000,0000,00,00,00,00,f8,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
487,487,0,051aff8f,2a0000000000000000000000000000000000000000f6f0f0f000000000000200000000000600000000000000000b20950bc4df650bcd90450bc26fb50bc5868bba1b0435350b043599e051aff8f,b043599e,b0435350,5868bba1,26fb50bc,d90450bc,4df650bc,b20950bc,0,0000,0000,0000,0000,0006,0000,0000,0002,00,00,00,00,f0,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
488,488,0,651aff8f,2b0000000000000000000000000000000000000000f2f0f0f000000000000400000000000600000000000000000b20750bc4df850bcd90350bc26fc50bc5805bba1b043534fb0435940651aff8f,b0435940,b043534f,5805bba1,26fc50bc,d90350bc,4df850bc,b20750bc,0,0000,0000,0000,0000,0006,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
489,489,0,650aff8f,3b0000000000000000000000000000000000000000f2f0f0f000000000000400000000000b00000000000000000b20550bc4dfa50bcd90250bc26fd50bc5811bba1b0435351b0435942650aff8f,b0435942,b0435351,5811bba1,26fd50bc,d90250bc,4dfa50bc,b20550bc,0,0000,0000,0000,0000,000b,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
490,490,0,8f0aff8f,3b0000000000000000000000000000000000000000f2f0f0f000000000000400000000000300000000000000000b20350bc4dfc50bcd90150bc26fe50bc5812bba1b0435352b04359448f0aff8f,b0435944,b0435352,5812bba1,26fe50bc,d90150bc,4dfc50bc,b20350bc,0,0000,0000,0000,0000,0003,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
491,491,0,1f0aff8f,3a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000a00000000000000000b20150bc4dfe50bcd90050bc26ff50bc5818a401b0435353b04359591f0aff8f,b0435959,b0435353,5818a401,26ff50bc,d90050bc,4dfe50bc,b20150bc,0,0000,0000,0000,0000,000a,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
492,492,0,450aff8f,2a0000000000000000000000000000000000000000f2f0f0f000000000000400000000000300000000000000000b1ff50bc4e0050bcd8ff50bc270050bc5814bba1b0435354b0435948450aff8f,b0435948,b0435354,5814bba1,270050bc,d8ff50bc,4e0050bc,b1ff50bc,0,0000,0000,0000,0000,0003,0000,0000,0004,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
493,493,0,451aff8f,2b0000000000000000000000000000000000000000f2f0f0f000000000000000000000000200000000000000000b1fd50bc4e0250bcd8fe50bc270150bc581faba1b0435355b0435955451aff8f,b0435955,b0435355,581faba1,270150bc,d8fe50bc,4e0250bc,b1fd50bc,0,0000,0000,0000,0000,0002,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
494,494,0,551aff8f,3b0000000000000000000000000000000000000000f2f0f0f000000000000000000000000600000000000000000b1fb50bc4e0450bcd8fd50bc270250bc5810bba1b0435356b0435953551aff8f,b0435953,b0435356,5810bba1,270250bc,d8fd50bc,4e0450bc,b1fb50bc,0,0000,0000,0000,0000,0006,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
495,495,0,6f0aff8f,3a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000300000000000000000b1f950bc4e0650bcd8fc50bc270350bc5808bba1b0435348b04359516f0aff8f,b0435951,b0435348,5808bba1,270350bc,d8fc50bc,4e0650bc,b1f950bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
496,496,0,250aff8f,2a0000000000000000000000000000000000000000f6f0f0f000000000000000000000000300000000000000000b1f750bc4e0850bcd8fb50bc270450bc58bda401b0435347b0435950250aff8f,b0435950,b0435347,58bda401,270450bc,d8fb50bc,4e0850bc,b1f750bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
497,497,0,350aff8f,2a0000000000000000000000000000000000000000f2f0f0f000000000000000000000000300000000000000000b1f550bc4e0a50bcd8fa50bc270550bc5800bba1b0435359b043594d350aff8f,b043594d,b0435359,5800bba1,270550bc,d8fa50bc,4e0a50bc,b1f550bc,0,0000,0000,0000,0000,0003,0000,0000,0000,00,00,00,00,f0,f0,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
