Sample in Buffer,Sample in Window,TRIGGER,ila_data[265:0],receiver_0[31:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
432,432,0,3b0bdc9f640bdc9f640bdc9f640bdc9f640bdc9f63dbdc9f63dbdc9f63dbdc9f63d,bdc9f63d,bdc9f63d,bdc9f63d,bdc9f63d,bdc9f640,bdc9f640,bdc9f640,bdc9f640,0,1,1,0,1,1,1
433,433,0,3b0bdc9f641bdc9f641bdc9f641bdc9f641bdc9f63ebdc9f63ebdc9f63ebdc9f63e,bdc9f63e,bdc9f63e,bdc9f63e,bdc9f63e,bdc9f641,bdc9f641,bdc9f641,bdc9f641,0,1,1,0,1,1,1
434,434,0,3b0bdc9f642bdc9f642bdc9f642bdc9f642bdc9f63fbdc9f63fbdc9f63fbdc9f63f,bdc9f63f,bdc9f63f,bdc9f63f,bdc9f63f,bdc9f642,bdc9f642,bdc9f642,bdc9f642,0,1,1,0,1,1,1
435,435,0,2a0bdc9f643bdc9f643bdc9f643bdc9f643bdc9f640bdc9f640bdc9f640bdc9f640,bdc9f640,bdc9f640,bdc9f640,bdc9f640,bdc9f643,bdc9f643,bdc9f643,bdc9f643,0,0,1,0,1,0,1
436,436,0,2a0bdc9f644bdc9f644bdc9f644bdc9f644bdc9f641bdc9f641bdc9f641bdc9f641,bdc9f641,bdc9f641,bdc9f641,bdc9f641,bdc9f644,bdc9f644,bdc9f644,bdc9f644,0,0,1,0,1,0,1
437,437,0,3b0bdc9f645bdc9f645bdc9f645bdc9f645bdc9f642bdc9f642bdc9f642bdc9f642,bdc9f642,bdc9f642,bdc9f642,bdc9f642,bdc9f645,bdc9f645,bdc9f645,bdc9f645,0,1,1,0,1,1,1
438,438,0,3b0bdc9f646bdc9f646bdc9f646bdc9f646bdc9f643bdc9f643bdc9f643bdc9f643,bdc9f643,bdc9f643,bdc9f643,bdc9f643,bdc9f646,bdc9f646,bdc9f646,bdc9f646,0,1,1,0,1,1,1
439,439,0,3b0bdc9f647bdc9f647bdc9f647bdc9f647bdc9f644bdc9f644bdc9f644bdc9f644,bdc9f644,bdc9f644,bdc9f644,bdc9f644,bdc9f647,bdc9f647,bdc9f647,bdc9f647,0,1,1,0,1,1,1
440,440,0,2a0bdc9f648bdc9f648bdc9f648bdc9f648bdc9f645bdc9f645bdc9f645bdc9f645,bdc9f645,bdc9f645,bdc9f645,bdc9f645,bdc9f648,bdc9f648,bdc9f648,bdc9f648,0,0,1,0,1,0,1
441,441,0,2a0bdc9f649bdc9f649bdc9f649bdc9f649bdc9f646bdc9f646bdc9f646bdc9f646,bdc9f646,bdc9f646,bdc9f646,bdc9f646,bdc9f649,bdc9f649,bdc9f649,bdc9f649,0,0,1,0,1,0,1
442,442,0,3b0bdc9f64abdc9f64abdc9f64abdc9f64abdc9f647bdc9f647bdc9f647bdc9f647,bdc9f647,bdc9f647,bdc9f647,bdc9f647,bdc9f64a,bdc9f64a,bdc9f64a,bdc9f64a,0,1,1,0,1,1,1
443,443,0,3b0bdc9f64bbdc9f64bbdc9f64bbdc9f64bbdc9f648bdc9f648bdc9f648bdc9f648,bdc9f648,bdc9f648,bdc9f648,bdc9f648,bdc9f64b,bdc9f64b,bdc9f64b,bdc9f64b,0,1,1,0,1,1,1
444,444,0,3b0bdc9f64cbdc9f64cbdc9f64cbdc9f64cbdc9f649bdc9f649bdc9f649bdc9f649,bdc9f649,bdc9f649,bdc9f649,bdc9f649,bdc9f64c,bdc9f64c,bdc9f64c,bdc9f64c,0,1,1,0,1,1,1
445,445,0,2a0bdc9f64dbdc9f64dbdc9f64dbdc9f64dbdc9f64abdc9f64abdc9f64abdc9f64a,bdc9f64a,bdc9f64a,bdc9f64a,bdc9f64a,bdc9f64d,bdc9f64d,bdc9f64d,bdc9f64d,0,0,1,0,1,0,1
446,446,0,2a0bdc9f64ebdc9f64ebdc9f64ebdc9f64ebdc9f64bbdc9f64bbdc9f64bbdc9f64b,bdc9f64b,bdc9f64b,bdc9f64b,bdc9f64b,bdc9f64e,bdc9f64e,bdc9f64e,bdc9f64e,0,0,1,0,1,0,1
447,447,0,3b0bdc9f64fbdc9f64fbdc9f64fbdc9f64fbdc9f64cbdc9f64cbdc9f64cbdc9f64c,bdc9f64c,bdc9f64c,bdc9f64c,bdc9f64c,bdc9f64f,bdc9f64f,bdc9f64f,bdc9f64f,0,1,1,0,1,1,1
448,448,0,3b0bdc9f650bdc9f650bdc9f650bdc9f650bdc9f64dbdc9f64dbdc9f64dbdc9f64d,bdc9f64d,bdc9f64d,bdc9f64d,bdc9f64d,bdc9f650,bdc9f650,bdc9f650,bdc9f650,0,1,1,0,1,1,1
449,449,0,3b0bdc9f651bdc9f651bdc9f651bdc9f651bdc9f64ebdc9f64ebdc9f64ebdc9f64e,bdc9f64e,bdc9f64e,bdc9f64e,bdc9f64e,bdc9f651,bdc9f651,bdc9f651,bdc9f651,0,1,1,0,1,1,1
450,450,0,2a0bdc9f652bdc9f652bdc9f652bdc9f652bdc9f64fbdc9f64fbdc9f64fbdc9f64f,bdc9f64f,bdc9f64f,bdc9f64f,bdc9f64f,bdc9f652,bdc9f652,bdc9f652,bdc9f652,0,0,1,0,1,0,1
451,451,0,2a0bdc9f653bdc9f653bdc9f653bdc9f653bdc9f650bdc9f650bdc9f650bdc9f650,bdc9f650,bdc9f650,bdc9f650,bdc9f650,bdc9f653,bdc9f653,bdc9f653,bdc9f653,0,0,1,0,1,0,1
452,452,0,3b0bdc9f654bdc9f654bdc9f654bdc9f654bdc9f651bdc9f651bdc9f651bdc9f651,bdc9f651,bdc9f651,bdc9f651,bdc9f651,bdc9f654,bdc9f654,bdc9f654,bdc9f654,0,1,1,0,1,1,1
453,453,0,3b0bdc9f655bdc9f655bdc9f655bdc9f655bdc9f652bdc9f652bdc9f652bdc9f652,bdc9f652,bdc9f652,bdc9f652,bdc9f652,bdc9f655,bdc9f655,bdc9f655,bdc9f655,0,1,1,0,1,1,1
454,454,0,3b0bdc9f656bdc9f656bdc9f656bdc9f656bdc9f653bdc9f653bdc9f653bdc9f653,bdc9f653,bdc9f653,bdc9f653,bdc9f653,bdc9f656,bdc9f656,bdc9f656,bdc9f656,0,1,1,0,1,1,1
455,455,0,2a0bdc9f657bdc9f657bdc9f657bdc9f657bdc9f654bdc9f654bdc9f654bdc9f654,bdc9f654,bdc9f654,bdc9f654,bdc9f654,bdc9f657,bdc9f657,bdc9f657,bdc9f657,0,0,1,0,1,0,1
456,456,0,2a0bdc9f658bdc9f658bdc9f658bdc9f658bdc9f655bdc9f655bdc9f655bdc9f655,bdc9f655,bdc9f655,bdc9f655,bdc9f655,bdc9f658,bdc9f658,bdc9f658,bdc9f658,0,0,1,0,1,0,1
457,457,0,3b0bdc9f659bdc9f659bdc9f659bdc9f659bdc9f656bdc9f656bdc9f656bdc9f656,bdc9f656,bdc9f656,bdc9f656,bdc9f656,bdc9f659,bdc9f659,bdc9f659,bdc9f659,0,1,1,0,1,1,1
458,458,0,3b0bdc9f65abdc9f65abdc9f65abdc9f65abdc9f657bdc9f657bdc9f657bdc9f657,bdc9f657,bdc9f657,bdc9f657,bdc9f657,bdc9f65a,bdc9f65a,bdc9f65a,bdc9f65a,0,1,1,0,1,1,1
459,459,0,3b0bdc9f65bbdc9f65bbdc9f65bbdc9f65bbdc9f658bdc9f658bdc9f658bdc9f658,bdc9f658,bdc9f658,bdc9f658,bdc9f658,bdc9f65b,bdc9f65b,bdc9f65b,bdc9f65b,0,1,1,0,1,1,1
460,460,0,2a0bdc9f65cbdc9f65cbdc9f65cbdc9f65cbdc9f659bdc9f659bdc9f659bdc9f659,bdc9f659,bdc9f659,bdc9f659,bdc9f659,bdc9f65c,bdc9f65c,bdc9f65c,bdc9f65c,0,0,1,0,1,0,1
461,461,0,2a0bdc9f65dbdc9f65dbdc9f65dbdc9f65dbdc9f65abdc9f65abdc9f65abdc9f65a,bdc9f65a,bdc9f65a,bdc9f65a,bdc9f65a,bdc9f65d,bdc9f65d,bdc9f65d,bdc9f65d,0,0,1,0,1,0,1
462,462,0,3b0bdc9f65ebdc9f65ebdc9f65ebdc9f65ebdc9f65bbdc9f65bbdc9f65bbdc9f65b,bdc9f65b,bdc9f65b,bdc9f65b,bdc9f65b,bdc9f65e,bdc9f65e,bdc9f65e,bdc9f65e,0,1,1,0,1,1,1
463,463,0,3b0bdc9f65fbdc9f65fbdc9f65fbdc9f65fbdc9f65cbdc9f65cbdc9f65cbdc9f65c,bdc9f65c,bdc9f65c,bdc9f65c,bdc9f65c,bdc9f65f,bdc9f65f,bdc9f65f,bdc9f65f,0,1,1,0,1,1,1
464,464,0,3b0bdc9f660bdc9f660bdc9f660bdc9f660bdc9f65dbdc9f65dbdc9f65dbdc9f65d,bdc9f65d,bdc9f65d,bdc9f65d,bdc9f65d,bdc9f660,bdc9f660,bdc9f660,bdc9f660,0,1,1,0,1,1,1
465,465,0,2a0bdc9f661bdc9f661bdc9f661bdc9f661bdc9f65ebdc9f65ebdc9f65ebdc9f65e,bdc9f65e,bdc9f65e,bdc9f65e,bdc9f65e,bdc9f661,bdc9f661,bdc9f661,bdc9f661,0,0,1,0,1,0,1
466,466,0,2a0bdc9f662bdc9f662bdc9f662bdc9f662bdc9f65fbdc9f65fbdc9f65fbdc9f65f,bdc9f65f,bdc9f65f,bdc9f65f,bdc9f65f,bdc9f662,bdc9f662,bdc9f662,bdc9f662,0,0,1,0,1,0,1
467,467,0,3b0bdc9f663bdc9f663bdc9f663bdc9f663bdc9f660bdc9f660bdc9f660bdc9f660,bdc9f660,bdc9f660,bdc9f660,bdc9f660,bdc9f663,bdc9f663,bdc9f663,bdc9f663,0,1,1,0,1,1,1
468,468,0,3b0bdc9f664bdc9f664bdc9f664bdc9f664bdc9f661bdc9f661bdc9f661bdc9f661,bdc9f661,bdc9f661,bdc9f661,bdc9f661,bdc9f664,bdc9f664,bdc9f664,bdc9f664,0,1,1,0,1,1,1
469,469,0,3b0bdc9f665bdc9f665bdc9f665bdc9f665bdc9f662bdc9f662bdc9f662bdc9f662,bdc9f662,bdc9f662,bdc9f662,bdc9f662,bdc9f665,bdc9f665,bdc9f665,bdc9f665,0,1,1,0,1,1,1
470,470,0,2a0bdc9f666bdc9f666bdc9f666bdc9f666bdc9f663bdc9f663bdc9f663bdc9f663,bdc9f663,bdc9f663,bdc9f663,bdc9f663,bdc9f666,bdc9f666,bdc9f666,bdc9f666,0,0,1,0,1,0,1
471,471,0,2a0bdc9f667bdc9f667bdc9f667bdc9f667bdc9f664bdc9f664bdc9f664bdc9f664,bdc9f664,bdc9f664,bdc9f664,bdc9f664,bdc9f667,bdc9f667,bdc9f667,bdc9f667,0,0,1,0,1,0,1
472,472,0,3b0bdc9f668bdc9f668bdc9f668bdc9f668bdc9f665bdc9f665bdc9f665bdc9f665,bdc9f665,bdc9f665,bdc9f665,bdc9f665,bdc9f668,bdc9f668,bdc9f668,bdc9f668,0,1,1,0,1,1,1
473,473,0,3b0bdc9f669bdc9f669bdc9f669bdc9f669bdc9f666bdc9f666bdc9f666bdc9f666,bdc9f666,bdc9f666,bdc9f666,bdc9f666,bdc9f669,bdc9f669,bdc9f669,bdc9f669,0,1,1,0,1,1,1
474,474,0,3b0bdc9f66abdc9f66abdc9f66abdc9f66abdc9f667bdc9f667bdc9f667bdc9f667,bdc9f667,bdc9f667,bdc9f667,bdc9f667,bdc9f66a,bdc9f66a,bdc9f66a,bdc9f66a,0,1,1,0,1,1,1
475,475,0,2a0bdc9f66bbdc9f66bbdc9f66bbdc9f66bbdc9f668bdc9f668bdc9f668bdc9f668,bdc9f668,bdc9f668,bdc9f668,bdc9f668,bdc9f66b,bdc9f66b,bdc9f66b,bdc9f66b,0,0,1,0,1,0,1
476,476,0,2a0bdc9f66cbdc9f66cbdc9f66cbdc9f66cbdc9f669bdc9f669bdc9f669bdc9f669,bdc9f669,bdc9f669,bdc9f669,bdc9f669,bdc9f66c,bdc9f66c,bdc9f66c,bdc9f66c,0,0,1,0,1,0,1
477,477,0,3b0bdc9f66dbdc9f66dbdc9f66dbdc9f66dbdc9f66abdc9f66abdc9f66abdc9f66a,bdc9f66a,bdc9f66a,bdc9f66a,bdc9f66a,bdc9f66d,bdc9f66d,bdc9f66d,bdc9f66d,0,1,1,0,1,1,1
478,478,0,3b0bdc9f66ebdc9f66ebdc9f66ebdc9f66ebdc9f66bbdc9f66bbdc9f66bbdc9f66b,bdc9f66b,bdc9f66b,bdc9f66b,bdc9f66b,bdc9f66e,bdc9f66e,bdc9f66e,bdc9f66e,0,1,1,0,1,1,1
479,479,0,3b0bdc9f66fbdc9f66fbdc9f66fbdc9f66fbdc9f66cbdc9f66cbdc9f66cbdc9f66c,bdc9f66c,bdc9f66c,bdc9f66c,bdc9f66c,bdc9f66f,bdc9f66f,bdc9f66f,bdc9f66f,0,1,1,0,1,1,1
480,480,0,2a0bdc9f670bdc9f670bdc9f670bdc9f670bdc9f66dbdc9f66dbdc9f66dbdc9f66d,bdc9f66d,bdc9f66d,bdc9f66d,bdc9f66d,bdc9f670,bdc9f670,bdc9f670,bdc9f670,0,0,1,0,1,0,1
481,481,0,2a0bdc9f671bdc9f671bdc9f671bdc9f671bdc9f66ebdc9f66ebdc9f66ebdc9f66e,bdc9f66e,bdc9f66e,bdc9f66e,bdc9f66e,bdc9f671,bdc9f671,bdc9f671,bdc9f671,0,0,1,0,1,0,1
482,482,0,3b0bdc9f672bdc9f672bdc9f672bdc9f672bdc9f66fbdc9f66fbdc9f66fbdc9f66f,bdc9f66f,bdc9f66f,bdc9f66f,bdc9f66f,bdc9f672,bdc9f672,bdc9f672,bdc9f672,0,1,1,0,1,1,1
483,483,0,3b0bdc9f673bdc9f673bdc9f673bdc9f673bdc9f670bdc9f670bdc9f670bdc9f670,bdc9f670,bdc9f670,bdc9f670,bdc9f670,bdc9f673,bdc9f673,bdc9f673,bdc9f673,0,1,1,0,1,1,1
484,484,0,3b0bdc9f674bdc9f674bdc9f674bdc9f674bdc9f671bdc9f671bdc9f671bdc9f671,bdc9f671,bdc9f671,bdc9f671,bdc9f671,bdc9f674,bdc9f674,bdc9f674,bdc9f674,0,1,1,0,1,1,1
485,485,0,2a0bdc9f675bdc9f675bdc9f675bdc9f675bdc9f672bdc9f672bdc9f672bdc9f672,bdc9f672,bdc9f672,bdc9f672,bdc9f672,bdc9f675,bdc9f675,bdc9f675,bdc9f675,0,0,1,0,1,0,1
486,486,0,2a0bdc9f676bdc9f676bdc9f676bdc9f676bdc9f673bdc9f673bdc9f673bdc9f673,bdc9f673,bdc9f673,bdc9f673,bdc9f673,bdc9f676,bdc9f676,bdc9f676,bdc9f676,0,0,1,0,1,0,1
487,487,0,3b0bdc9f677bdc9f677bdc9f677bdc9f677bdc9f674bdc9f674bdc9f674bdc9f674,bdc9f674,bdc9f674,bdc9f674,bdc9f674,bdc9f677,bdc9f677,bdc9f677,bdc9f677,0,1,1,0,1,1,1
488,488,0,3b0bdc9f678bdc9f678bdc9f678bdc9f678bdc9f675bdc9f675bdc9f675bdc9f675,bdc9f675,bdc9f675,bdc9f675,bdc9f675,bdc9f678,bdc9f678,bdc9f678,bdc9f678,0,1,1,0,1,1,1
489,489,0,3b0bdc9f679bdc9f679bdc9f679bdc9f679bdc9f676bdc9f676bdc9f676bdc9f676,bdc9f676,bdc9f676,bdc9f676,bdc9f676,bdc9f679,bdc9f679,bdc9f679,bdc9f679,0,1,1,0,1,1,1
490,490,0,2a0bdc9f67abdc9f67abdc9f67abdc9f67abdc9f677bdc9f677bdc9f677bdc9f677,bdc9f677,bdc9f677,bdc9f677,bdc9f677,bdc9f67a,bdc9f67a,bdc9f67a,bdc9f67a,0,0,1,0,1,0,1
491,491,0,2a0bdc9f67bbdc9f67bbdc9f67bbdc9f67bbdc9f678bdc9f678bdc9f678bdc9f678,bdc9f678,bdc9f678,bdc9f678,bdc9f678,bdc9f67b,bdc9f67b,bdc9f67b,bdc9f67b,0,0,1,0,1,0,1
492,492,0,3b0bdc9f67cbdc9f67cbdc9f67cbdc9f67cbdc9f679bdc9f679bdc9f679bdc9f679,bdc9f679,bdc9f679,bdc9f679,bdc9f679,bdc9f67c,bdc9f67c,bdc9f67c,bdc9f67c,0,1,1,0,1,1,1
493,493,0,3b0bdc9f67dbdc9f67dbdc9f67dbdc9f67dbdc9f67abdc9f67abdc9f67abdc9f67a,bdc9f67a,bdc9f67a,bdc9f67a,bdc9f67a,bdc9f67d,bdc9f67d,bdc9f67d,bdc9f67d,0,1,1,0,1,1,1
494,494,0,3b0bdc9f67ebdc9f67ebdc9f67ebdc9f67ebdc9f67bbdc9f67bbdc9f67bbdc9f67b,bdc9f67b,bdc9f67b,bdc9f67b,bdc9f67b,bdc9f67e,bdc9f67e,bdc9f67e,bdc9f67e,0,1,1,0,1,1,1
495,495,0,2a0bdc9f67fbdc9f67fbdc9f67fbdc9f67fbdc9f67cbdc9f67cbdc9f67cbdc9f67c,bdc9f67c,bdc9f67c,bdc9f67c,bdc9f67c,bdc9f67f,bdc9f67f,bdc9f67f,bdc9f67f,0,0,1,0,1,0,1
496,496,0,2a0bdc9f680bdc9f680bdc9f680bdc9f680bdc9f67dbdc9f67dbdc9f67dbdc9f67d,bdc9f67d,bdc9f67d,bdc9f67d,bdc9f67d,bdc9f680,bdc9f680,bdc9f680,bdc9f680,0,0,1,0,1,0,1
497,497,0,3b0bdc9f681bdc9f681bdc9f681bdc9f681bdc9f67ebdc9f67ebdc9f67ebdc9f67e,bdc9f67e,bdc9f67e,bdc9f67e,bdc9f67e,bdc9f681,bdc9f681,bdc9f681,bdc9f681,0,1,1,0,1,1,1
498,498,0,3b0bdc9f682bdc9f682bdc9f682bdc9f682bdc9f67fbdc9f67fbdc9f67fbdc9f67f,bdc9f67f,bdc9f67f,bdc9f67f,bdc9f67f,bdc9f682,bdc9f682,bdc9f682,bdc9f682,0,1,1,0,1,1,1
499,499,0,3b0bdc9f683bdc9f683bdc9f683bdc9f683bdc9f680bdc9f680bdc9f680bdc9f680,bdc9f680,bdc9f680,bdc9f680,bdc9f680,bdc9f683,bdc9f683,bdc9f683,bdc9f683,0,1,1,0,1,1,1
500,500,0,2a0bdc9f684bdc9f684bdc9f684bdc9f684bdc9f681bdc9f681bdc9f681bdc9f681,bdc9f681,bdc9f681,bdc9f681,bdc9f681,bdc9f684,bdc9f684,bdc9f684,bdc9f684,0,0,1,0,1,0,1
501,501,0,2a0bdc9f685bdc9f685bdc9f685bdc9f685bdc9f682bdc9f682bdc9f682bdc9f682,bdc9f682,bdc9f682,bdc9f682,bdc9f682,bdc9f685,bdc9f685,bdc9f685,bdc9f685,0,0,1,0,1,0,1
502,502,0,3b0bdc9f686bdc9f686bdc9f686bdc9f686bdc9f683bdc9f683bdc9f683bdc9f683,bdc9f683,bdc9f683,bdc9f683,bdc9f683,bdc9f686,bdc9f686,bdc9f686,bdc9f686,0,1,1,0,1,1,1
503,503,0,3b0bdc9f687bdc9f687bdc9f687bdc9f687bdc9f684bdc9f684bdc9f684bdc9f684,bdc9f684,bdc9f684,bdc9f684,bdc9f684,bdc9f687,bdc9f687,bdc9f687,bdc9f687,0,1,1,0,1,1,1
504,504,0,3b0bdc9f688bdc9f688bdc9f688bdc9f688bdc9f685bdc9f685bdc9f685bdc9f685,bdc9f685,bdc9f685,bdc9f685,bdc9f685,bdc9f688,bdc9f688,bdc9f688,bdc9f688,0,1,1,0,1,1,1
505,505,0,2a0bdc9f689bdc9f689bdc9f689bdc9f689bdc9f686bdc9f686bdc9f686bdc9f686,bdc9f686,bdc9f686,bdc9f686,bdc9f686,bdc9f689,bdc9f689,bdc9f689,bdc9f689,0,0,1,0,1,0,1
506,506,0,2a0bdc9f68abdc9f68abdc9f68abdc9f68abdc9f687bdc9f687bdc9f687bdc9f687,bdc9f687,bdc9f687,bdc9f687,bdc9f687,bdc9f68a,bdc9f68a,bdc9f68a,bdc9f68a,0,0,1,0,1,0,1
507,507,0,3b0bdc9f68bbdc9f68bbdc9f68bbdc9f68bbdc9f688bdc9f688bdc9f688bdc9f688,bdc9f688,bdc9f688,bdc9f688,bdc9f688,bdc9f68b,bdc9f68b,bdc9f68b,bdc9f68b,0,1,1,0,1,1,1
508,508,0,3b0bdc9f68cbdc9f68cbdc9f68cbdc9f68cbdc9f689bdc9f689bdc9f689bdc9f689,bdc9f689,bdc9f689,bdc9f689,bdc9f689,bdc9f68c,bdc9f68c,bdc9f68c,bdc9f68c,0,1,1,0,1,1,1
509,509,0,3b0bdc9f68dbdc9f68dbdc9f68dbdc9f68dbdc9f68abdc9f68abdc9f68abdc9f68a,bdc9f68a,bdc9f68a,bdc9f68a,bdc9f68a,bdc9f68d,bdc9f68d,bdc9f68d,bdc9f68d,0,1,1,0,1,1,1
510,510,0,2a0bdc9f68ebdc9f68ebdc9f68ebdc9f68ebdc9f68bbdc9f68bbdc9f68bbdc9f68b,bdc9f68b,bdc9f68b,bdc9f68b,bdc9f68b,bdc9f68e,bdc9f68e,bdc9f68e,bdc9f68e,0,0,1,0,1,0,1
511,511,0,2a0bdc9f68fbdc9f68fbdc9f68fbdc9f68fbdc9f68cbdc9f68cbdc9f68cbdc9f68c,bdc9f68c,bdc9f68c,bdc9f68c,bdc9f68c,bdc9f68f,bdc9f68f,bdc9f68f,bdc9f68f,0,0,1,0,1,0,1
512,512,1,3b0bdc9f690bdc9f690bdc9f690bdc9f690bdc9f68dbdc9f68dbdc9f68dbdc9f68d,bdc9f68d,bdc9f68d,bdc9f68d,bdc9f68d,bdc9f690,bdc9f690,bdc9f690,bdc9f690,0,1,1,0,1,1,1
513,513,0,3b0bdc9f691bdc9f691bdc9f691bdc9f691bdc9f68ebdc9f68ebdc9f68ebdc9f68e,bdc9f68e,bdc9f68e,bdc9f68e,bdc9f68e,bdc9f691,bdc9f691,bdc9f691,bdc9f691,0,1,1,0,1,1,1
514,514,0,3b0bdc9f692bdc9f692bdc9f692bdc9f692bdc9f68fbdc9f68fbdc9f68fbdc9f68f,bdc9f68f,bdc9f68f,bdc9f68f,bdc9f68f,bdc9f692,bdc9f692,bdc9f692,bdc9f692,0,1,1,0,1,1,1
515,515,0,2a0bdc9f693bdc9f693bdc9f693bdc9f693bdc9f690bdc9f690bdc9f690bdc9f690,bdc9f690,bdc9f690,bdc9f690,bdc9f690,bdc9f693,bdc9f693,bdc9f693,bdc9f693,0,0,1,0,1,0,1
516,516,0,2a0bdc9f694bdc9f694bdc9f694bdc9f694bdc9f691bdc9f691bdc9f691bdc9f691,bdc9f691,bdc9f691,bdc9f691,bdc9f691,bdc9f694,bdc9f694,bdc9f694,bdc9f694,0,0,1,0,1,0,1
517,517,0,3b0bdc9f695bdc9f695bdc9f695bdc9f695bdc9f692bdc9f692bdc9f692bdc9f692,bdc9f692,bdc9f692,bdc9f692,bdc9f692,bdc9f695,bdc9f695,bdc9f695,bdc9f695,0,1,1,0,1,1,1
518,518,0,3b0bdc9f696bdc9f696bdc9f696bdc9f696bdc9f693bdc9f693bdc9f693bdc9f693,bdc9f693,bdc9f693,bdc9f693,bdc9f693,bdc9f696,bdc9f696,bdc9f696,bdc9f696,0,1,1,0,1,1,1
519,519,0,3b0bdc9f697bdc9f697bdc9f697bdc9f697bdc9f694bdc9f694bdc9f694bdc9f694,bdc9f694,bdc9f694,bdc9f694,bdc9f694,bdc9f697,bdc9f697,bdc9f697,bdc9f697,0,1,1,0,1,1,1
520,520,0,2a0bdc9f698bdc9f698bdc9f698bdc9f698bdc9f695bdc9f695bdc9f695bdc9f695,bdc9f695,bdc9f695,bdc9f695,bdc9f695,bdc9f698,bdc9f698,bdc9f698,bdc9f698,0,0,1,0,1,0,1
521,521,0,2a0bdc9f699bdc9f699bdc9f699bdc9f699bdc9f696bdc9f696bdc9f696bdc9f696,bdc9f696,bdc9f696,bdc9f696,bdc9f696,bdc9f699,bdc9f699,bdc9f699,bdc9f699,0,0,1,0,1,0,1
522,522,0,3b0bdc9f69abdc9f69abdc9f69abdc9f69abdc9f697bdc9f697bdc9f697bdc9f697,bdc9f697,bdc9f697,bdc9f697,bdc9f697,bdc9f69a,bdc9f69a,bdc9f69a,bdc9f69a,0,1,1,0,1,1,1
523,523,0,3b0bdc9f69bbdc9f69bbdc9f69bbdc9f69bbdc9f698bdc9f698bdc9f698bdc9f698,bdc9f698,bdc9f698,bdc9f698,bdc9f698,bdc9f69b,bdc9f69b,bdc9f69b,bdc9f69b,0,1,1,0,1,1,1
524,524,0,3b0bdc9f69cbdc9f69cbdc9f69cbdc9f69cbdc9f699bdc9f699bdc9f699bdc9f699,bdc9f699,bdc9f699,bdc9f699,bdc9f699,bdc9f69c,bdc9f69c,bdc9f69c,bdc9f69c,0,1,1,0,1,1,1
525,525,0,2a0bdc9f69dbdc9f69dbdc9f69dbdc9f69dbdc9f69abdc9f69abdc9f69abdc9f69a,bdc9f69a,bdc9f69a,bdc9f69a,bdc9f69a,bdc9f69d,bdc9f69d,bdc9f69d,bdc9f69d,0,0,1,0,1,0,1
526,526,0,2a0bdc9f69ebdc9f69ebdc9f69ebdc9f69ebdc9f69bbdc9f69bbdc9f69bbdc9f69b,bdc9f69b,bdc9f69b,bdc9f69b,bdc9f69b,bdc9f69e,bdc9f69e,bdc9f69e,bdc9f69e,0,0,1,0,1,0,1
527,527,0,3b0bdc9f69fbdc9f69fbdc9f69fbdc9f69fbdc9f69cbdc9f69cbdc9f69cbdc9f69c,bdc9f69c,bdc9f69c,bdc9f69c,bdc9f69c,bdc9f69f,bdc9f69f,bdc9f69f,bdc9f69f,0,1,1,0,1,1,1
528,528,0,3b0bdc9f6a0bdc9f6a0bdc9f6a0bdc9f6a0bdc9f69dbdc9f69dbdc9f69dbdc9f69d,bdc9f69d,bdc9f69d,bdc9f69d,bdc9f69d,bdc9f6a0,bdc9f6a0,bdc9f6a0,bdc9f6a0,0,1,1,0,1,1,1
529,529,0,3b0bdc9f6a1bdc9f6a1bdc9f6a1bdc9f6a1bdc9f69ebdc9f69ebdc9f69ebdc9f69e,bdc9f69e,bdc9f69e,bdc9f69e,bdc9f69e,bdc9f6a1,bdc9f6a1,bdc9f6a1,bdc9f6a1,0,1,1,0,1,1,1
530,530,0,2a0bdc9f6a2bdc9f6a2bdc9f6a2bdc9f6a2bdc9f69fbdc9f69fbdc9f69fbdc9f69f,bdc9f69f,bdc9f69f,bdc9f69f,bdc9f69f,bdc9f6a2,bdc9f6a2,bdc9f6a2,bdc9f6a2,0,0,1,0,1,0,1
531,531,0,2a0bdc9f6a3bdc9f6a3bdc9f6a3bdc9f6a3bdc9f6a0bdc9f6a0bdc9f6a0bdc9f6a0,bdc9f6a0,bdc9f6a0,bdc9f6a0,bdc9f6a0,bdc9f6a3,bdc9f6a3,bdc9f6a3,bdc9f6a3,0,0,1,0,1,0,1
532,532,0,3b0bdc9f6a4bdc9f6a4bdc9f6a4bdc9f6a4bdc9f6a1bdc9f6a1bdc9f6a1bdc9f6a1,bdc9f6a1,bdc9f6a1,bdc9f6a1,bdc9f6a1,bdc9f6a4,bdc9f6a4,bdc9f6a4,bdc9f6a4,0,1,1,0,1,1,1
