Sample in Buffer,Sample in Window,TRIGGER,ila_data[513:0],userdata_rx_0[31:0],receiver_0[31:0],userdata_rx_1[31:0],receiver_1[31:0],userdata_rx_2[31:0],receiver_2[31:0],userdata_rx_3[31:0],receiver_3[31:0],userdata_tx_0[31:0],transmitter_0[31:0],userdata_tx_1[31:0],transmitter_1[31:0],userdata_tx_2[31:0],transmitter_2[31:0],userdata_tx_3[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,ch0_rxctrl0_int[15:0],hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int,gtwiz_userclk_tx_reset_int,gtwiz_userclk_tx_usrclk_int,gtwiz_userclk_tx_usrclk2_int,gtwiz_userclk_tx_active_int,gtwiz_userclk_rx_reset_int,gtwiz_userclk_rx_usrclk_int,gtwiz_userclk_rx_usrclk2_int,gtwiz_userclk_rx_active_int,drpaddr_int[35:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],drpclk_int[3:0],drpdi_int[3:0],drpen_int[3:0],drpwe_int[3:0],ch0_rxctrl1_int[15:0],eyescanreset_int[3:0],rx8b10ben_int[3:0],rxcommadeten_int[3:0],rxlpmen_int[3:0],ch1_rxctrl1_int[15:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],rxrate_int[11:0],ch2_rxctrl1_int[15:0],tx8b10ben_int[3:0],txdiffctrl_int[15:0],ch3_rxctrl1_int[15:0],txpostcursor_int[19:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],txprecursor_int[19:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],drpdo_int[63:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],drprdy_int[3:0],gtpowergood_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],txpmaresetdone_int[3:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
251,251,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05802a2b0b227503c4dd8503cd913503c26ec503c1656b0c3842bb0c3e9a9b0c37bd4b0c3,7bd4b0c3,7bd4b0c3,e9a9b0c3,e9a9b0c3,842bb0c3,842bb0c3,1656b0c3,1656b0c3,26ec503c,26ec503c,d913503c,d913503c,4dd8503c,4dd8503c,b227503c,b227503c,0,1,2a2b,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
252,252,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b0580222a0b225503c4dda503cd912503c26ed503c1647b0c3842cb0c3e9b8b0c37bd3b0c3,7bd3b0c3,7bd3b0c3,e9b8b0c3,e9b8b0c3,842cb0c3,842cb0c3,1647b0c3,1647b0c3,26ed503c,26ed503c,d912503c,d912503c,4dda503c,4dda503c,b225503c,b225503c,0,0,222a,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
253,253,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b058023aa0b223503c4ddc503cd911503c26ee503c165ab0c3842db0c3e9a5b0c37bd2b0c3,7bd2b0c3,7bd2b0c3,e9a5b0c3,e9a5b0c3,842db0c3,842db0c3,165ab0c3,165ab0c3,26ee503c,26ee503c,d911503c,d911503c,4ddc503c,4ddc503c,b223503c,b223503c,0,0,23aa,1,0,1,0,1,0,1,1,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
254,254,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bba0b221503c4dde503cd910503c26ef503c165cb0c3842eb0c3e9a3b0c37bd1b0c3,7bd1b0c3,7bd1b0c3,e9a3b0c3,e9a3b0c3,842eb0c3,842eb0c3,165cb0c3,165cb0c3,26ef503c,26ef503c,d910503c,d910503c,4dde503c,4dde503c,b221503c,b221503c,0,0,3bba,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
255,255,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bbb0b21f503c4de0503cd90f503c26f0503c1641b0c38430b0c3e9bab0c37bcfb0c3,7bcfb0c3,7bcfb0c3,e9bab0c3,e9bab0c3,8430b0c3,8430b0c3,1641b0c3,1641b0c3,26f0503c,26f0503c,d90f503c,d90f503c,4de0503c,4de0503c,b21f503c,b21f503c,0,1,3bbb,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
256,256,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803a2b0b21d503c4de2503cd90e503c26f1503c169fb0c3842fb0c3e960b0c37bd0b0c3,7bd0b0c3,7bd0b0c3,e960b0c3,e960b0c3,842fb0c3,842fb0c3,169fb0c3,169fb0c3,26f1503c,26f1503c,d90e503c,d90e503c,4de2503c,4de2503c,b21d503c,b21d503c,0,1,3a2b,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
257,257,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b0580222a0b21b503c4de4503cd90d503c26f2503c169db0c38431b0c3e962b0c37bceb0c3,7bceb0c3,7bceb0c3,e962b0c3,e962b0c3,8431b0c3,8431b0c3,169db0c3,169db0c3,26f2503c,26f2503c,d90d503c,d90d503c,4de4503c,4de4503c,b21b503c,b21b503c,0,0,222a,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
258,258,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b058023aa0b219503c4de6503cd90c503c26f3503c169bb0c38432b0c3e964b0c37bcdb0c3,7bcdb0c3,7bcdb0c3,e964b0c3,e964b0c3,8432b0c3,8432b0c3,169bb0c3,169bb0c3,26f3503c,26f3503c,d90c503c,d90c503c,4de6503c,4de6503c,b219503c,b219503c,0,0,23aa,1,0,1,0,1,0,1,1,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
259,259,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bba0b217503c4de8503cd90b503c26f4503c1686b0c38433b0c3e979b0c37bccb0c3,7bccb0c3,7bccb0c3,e979b0c3,e979b0c3,8433b0c3,8433b0c3,1686b0c3,1686b0c3,26f4503c,26f4503c,d90b503c,d90b503c,4de8503c,4de8503c,b217503c,b217503c,0,0,3bba,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
260,260,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bbb0b215503c4dea503cd90a503c26f5503c1697b0c38434b0c3e968b0c37bcbb0c3,7bcbb0c3,7bcbb0c3,e968b0c3,e968b0c3,8434b0c3,8434b0c3,1697b0c3,1697b0c3,26f5503c,26f5503c,d90a503c,d90a503c,4dea503c,4dea503c,b215503c,b215503c,0,1,3bbb,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
261,261,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05802a2b0b213503c4dec503cd909503c26f6503c168ab0c38435b0c3e975b0c37bcab0c3,7bcab0c3,7bcab0c3,e975b0c3,e975b0c3,8435b0c3,8435b0c3,168ab0c3,168ab0c3,26f6503c,26f6503c,d909503c,d909503c,4dec503c,4dec503c,b213503c,b213503c,0,1,2a2b,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
262,262,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b0580222a0b211503c4dee503cd908503c26f7503c168cb0c38436b0c3e973b0c37bc9b0c3,7bc9b0c3,7bc9b0c3,e973b0c3,e973b0c3,8436b0c3,8436b0c3,168cb0c3,168cb0c3,26f7503c,26f7503c,d908503c,d908503c,4dee503c,4dee503c,b211503c,b211503c,0,0,222a,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
263,263,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b058023aa0b20f503c4df0503cd907503c26f8503c168eb0c38428b0c3e971b0c37bd7b0c3,7bd7b0c3,7bd7b0c3,e971b0c3,e971b0c3,8428b0c3,8428b0c3,168eb0c3,168eb0c3,26f8503c,26f8503c,d907503c,d907503c,4df0503c,4df0503c,b20f503c,b20f503c,0,0,23aa,1,0,1,0,1,0,1,1,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
264,264,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bba0b20d503c4df2503cd906503c26f9503c168fb0c38439b0c3e96db0c37bd8b0c3,7bd8b0c3,7bd8b0c3,e96db0c3,e96db0c3,8439b0c3,8439b0c3,168fb0c3,168fb0c3,26f9503c,26f9503c,d906503c,d906503c,4df2503c,4df2503c,b20d503c,b20d503c,0,0,3bba,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
265,265,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bbb0b20b503c4df4503cd905503c26fa503c1692b0c38439b0c3e969b0c37bc6b0c3,7bc6b0c3,7bc6b0c3,e969b0c3,e969b0c3,8439b0c3,8439b0c3,1692b0c3,1692b0c3,26fa503c,26fa503c,d905503c,d905503c,4df4503c,4df4503c,b20b503c,b20b503c,0,1,3bbb,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
266,266,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05802a2b0b209503c4df6503cd904503c26fb503c1694b0c3843ab0c3e96bb0c37bc5b0c3,7bc5b0c3,7bc5b0c3,e96bb0c3,e96bb0c3,843ab0c3,843ab0c3,1694b0c3,1694b0c3,26fb503c,26fb503c,d904503c,d904503c,4df6503c,4df6503c,b209503c,b209503c,0,1,2a2b,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
267,267,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b0580222a0b207503c4df8503cd903503c26fc503c1696b0c38424b0c3e969b0c37bdbb0c3,7bdbb0c3,7bdbb0c3,e969b0c3,e969b0c3,8424b0c3,8424b0c3,1696b0c3,1696b0c3,26fc503c,26fc503c,d903503c,d903503c,4df8503c,4df8503c,b207503c,b207503c,0,0,222a,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
268,268,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b058023aa0b205503c4dfa503cd902503c26fd503c1687b0c3843cb0c3e978b0c37bc3b0c3,7bc3b0c3,7bc3b0c3,e978b0c3,e978b0c3,843cb0c3,843cb0c3,1687b0c3,1687b0c3,26fd503c,26fd503c,d902503c,d902503c,4dfa503c,4dfa503c,b205503c,b205503c,0,0,23aa,1,0,1,0,1,0,1,1,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
269,269,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bba0b203503c4dfc503cd901503c26fe503c169ab0c38421b0c3e963b0c37bddb0c3,7bddb0c3,7bddb0c3,e963b0c3,e963b0c3,8421b0c3,8421b0c3,169ab0c3,169ab0c3,26fe503c,26fe503c,d901503c,d901503c,4dfc503c,4dfc503c,b203503c,b203503c,0,0,3bba,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
270,270,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bbb0b201503c4dfe503cd900503c26ff503c169cb0c38421b0c3e967b0c37bdeb0c3,7bdeb0c3,7bdeb0c3,e967b0c3,e967b0c3,8421b0c3,8421b0c3,169cb0c3,169cb0c3,26ff503c,26ff503c,d900503c,d900503c,4dfe503c,4dfe503c,b201503c,b201503c,0,1,3bbb,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
271,271,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803a2b0b1ff503c4e00503cd8ff503c2700503c1681b0c38420b0c3e97eb0c37bdfb0c3,7bdfb0c3,7bdfb0c3,e97eb0c3,e97eb0c3,8420b0c3,8420b0c3,1681b0c3,1681b0c3,2700503c,2700503c,d8ff503c,d8ff503c,4e00503c,4e00503c,b1ff503c,b1ff503c,0,1,3a2b,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
272,272,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b0580222a0b1fd503c4e02503cd8fe503c2701503c167fb0c3845fb0c3e980b0c37ba0b0c3,7ba0b0c3,7ba0b0c3,e980b0c3,e980b0c3,845fb0c3,845fb0c3,167fb0c3,167fb0c3,2701503c,2701503c,d8fe503c,d8fe503c,4e02503c,4e02503c,b1fd503c,b1fd503c,0,0,222a,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
273,273,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b058023aa0b1fb503c4e04503cd8fd503c2702503c167db0c3845eb0c3e982b0c37ba1b0c3,7ba1b0c3,7ba1b0c3,e982b0c3,e982b0c3,845eb0c3,845eb0c3,167db0c3,167db0c3,2702503c,2702503c,d8fd503c,d8fd503c,4e04503c,4e04503c,b1fb503c,b1fb503c,0,0,23aa,1,0,1,0,1,0,1,1,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
274,274,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bba0b1f9503c4e06503cd8fc503c2703503c167bb0c38443b0c3e999b0c37ba2b0c3,7ba2b0c3,7ba2b0c3,e999b0c3,e999b0c3,8443b0c3,8443b0c3,167bb0c3,167bb0c3,2703503c,2703503c,d8fc503c,d8fc503c,4e06503c,4e06503c,b1f9503c,b1f9503c,0,0,3bba,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
275,275,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bbb0b1f7503c4e08503cd8fb503c2704503c1666b0c38443b0c3e989b0c37bbcb0c3,7bbcb0c3,7bbcb0c3,e989b0c3,e989b0c3,8443b0c3,8443b0c3,1666b0c3,1666b0c3,2704503c,2704503c,d8fb503c,d8fb503c,4e08503c,4e08503c,b1f7503c,b1f7503c,0,1,3bbb,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
276,276,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803a2b0b1f5503c4e0a503cd8fa503c2705503c1677b0c3845bb0c3e988b0c37ba4b0c3,7ba4b0c3,7ba4b0c3,e988b0c3,e988b0c3,845bb0c3,845bb0c3,1677b0c3,1677b0c3,2705503c,2705503c,d8fa503c,d8fa503c,4e0a503c,4e0a503c,b1f5503c,b1f5503c,0,1,3a2b,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
277,277,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b0580222a0b1f3503c4e0c503cd8f9503c2706503c166ab0c38445b0c3e995b0c37bbab0c3,7bbab0c3,7bbab0c3,e995b0c3,e995b0c3,8445b0c3,8445b0c3,166ab0c3,166ab0c3,2706503c,2706503c,d8f9503c,d8f9503c,4e0c503c,4e0c503c,b1f3503c,b1f3503c,0,0,222a,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
278,278,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b058023aa0b1f1503c4e0e503cd8f8503c2707503c166cb0c38458b0c3e991b0c37bb9b0c3,7bb9b0c3,7bb9b0c3,e991b0c3,e991b0c3,8458b0c3,8458b0c3,166cb0c3,166cb0c3,2707503c,2707503c,d8f8503c,d8f8503c,4e0e503c,4e0e503c,b1f1503c,b1f1503c,0,0,23aa,1,0,1,0,1,0,1,1,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
279,279,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bba0b1ef503c4e10503cd8f7503c2708503c166eb0c38457b0c3e990b0c37ba7b0c3,7ba7b0c3,7ba7b0c3,e990b0c3,e990b0c3,8457b0c3,8457b0c3,166eb0c3,166eb0c3,2708503c,2708503c,d8f7503c,d8f7503c,4e10503c,4e10503c,b1ef503c,b1ef503c,0,0,3bba,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
280,280,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bbb0b1ed503c4e12503cd8f6503c2709503c166fb0c38457b0c3e990b0c37ba8b0c3,7ba8b0c3,7ba8b0c3,e990b0c3,e990b0c3,8457b0c3,8457b0c3,166fb0c3,166fb0c3,2709503c,2709503c,d8f6503c,d8f6503c,4e12503c,4e12503c,b1ed503c,b1ed503c,0,1,3bbb,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
281,281,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05802a2b0b1eb503c4e14503cd8f5503c270a503c1672b0c38449b0c3e98db0c37bb6b0c3,7bb6b0c3,7bb6b0c3,e98db0c3,e98db0c3,8449b0c3,8449b0c3,1672b0c3,1672b0c3,270a503c,270a503c,d8f5503c,d8f5503c,4e14503c,4e14503c,b1eb503c,b1eb503c,0,1,2a2b,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
282,282,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b0580222a0b1e9503c4e16503cd8f4503c270b503c1674b0c3844ab0c3e98bb0c37bb5b0c3,7bb5b0c3,7bb5b0c3,e98bb0c3,e98bb0c3,844ab0c3,844ab0c3,1674b0c3,1674b0c3,270b503c,270b503c,d8f4503c,d8f4503c,4e16503c,4e16503c,b1e9503c,b1e9503c,0,0,222a,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
283,283,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b058023aa0b1e7503c4e18503cd8f3503c270c503c1676b0c3844cb0c3e998b0c37bb4b0c3,7bb4b0c3,7bb4b0c3,e998b0c3,e998b0c3,844cb0c3,844cb0c3,1676b0c3,1676b0c3,270c503c,270c503c,d8f3503c,d8f3503c,4e18503c,4e18503c,b1e7503c,b1e7503c,0,0,23aa,1,0,1,0,1,0,1,1,1,0,0,0,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
284,284,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bba0b1e5503c4e1a503cd8f2503c270d503c1667b0c3844db0c3e985b0c37bb3b0c3,7bb3b0c3,7bb3b0c3,e985b0c3,e985b0c3,844db0c3,844db0c3,1667b0c3,1667b0c3,270d503c,270d503c,d8f2503c,d8f2503c,4e1a503c,4e1a503c,b1e5503c,b1e5503c,0,0,3bba,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
285,285,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803bbb0b1e3503c4e1c503cd8f1503c270e503c167ab0c3844db0c3e981b0c37bb2b0c3,7bb2b0c3,7bb2b0c3,e981b0c3,e981b0c3,844db0c3,844db0c3,167ab0c3,167ab0c3,270e503c,270e503c,d8f1503c,d8f1503c,4e1c503c,4e1c503c,b1e3503c,b1e3503c,0,1,3bbb,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
286,286,0,3fc03fc0000000000000000000000000033333c003ffffc00030160b05803a2b0b1e1503c4e1e503cd8f0503c270f503c167cb0c3844eb0c3e983b0c37bb1b0c3,7bb1b0c3,7bb1b0c3,e983b0c3,e983b0c3,844eb0c3,844eb0c3,167cb0c3,167cb0c3,270f503c,270f503c,d8f0503c,d8f0503c,4e1e503c,4e1e503c,b1e1503c,b1e1503c,0,1,3a2b,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c1600,0580,160b,0030,c,0,0,0,ffc0,0,f,f,f,03ff,f,f,000,33c0,f,cccc,0333,00000,00,00,00000,00,00,00,0000000000000000,00,00,00,0000,0000,3fc0,0,f,f,0,0,f,f
