Sample in Buffer,Sample in Window,TRIGGER,receiver_0[31:0],ila_data[617:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],ch0_rxctrl0_int[15:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],ch0_rxctrl1_int[15:0],ch1_rxctrl1_int[15:0],ch2_rxctrl1_int[15:0],ch3_rxctrl1_int[15:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],ch3_txctrl0_int[15:0],ch0_txctrl1_int[15:0],ch1_txctrl1_int[15:0],ch2_txctrl1_int[15:0],ch3_txctrl1_int[15:0],ch0_txctrl2_int[7:0],ch1_txctrl2_int[7:0],ch2_txctrl2_int[7:0],ch3_txctrl2_int[7:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
429,429,0,144fa4f7,2a0000000000000000000000000000000000000000f8f3f9fe000000000004000b0001000d000000020005000c0212936e3212936e3212936e3212936e38f8d17ff0a29943d34fe6499144fa4f7,34fe6499,0a29943d,8f8d17ff,212936e3,212936e3,212936e3,212936e3,0,000c,0005,0002,0000,000d,0001,000b,0004,00,00,00,00,fe,f9,f3,f8,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
430,430,0,6dbb6724,3b0000000000000000000000000000000000000000f0fff0f6000000000000000d0004000000000003000600010c84a4db8c84a4db8c84a4db8c84a4db8691d66f741af1109349afe656dbb6724,349afe65,41af1109,691d66f7,c84a4db8,c84a4db8,c84a4db8,c84a4db8,0,0001,0006,0003,0000,0000,0004,000d,0000,00,00,00,00,f6,f0,ff,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
431,431,0,2265d5e4,3b0000000000000000000000000000000000000000f6f8f2f001000000000a000800090000000300080000000007212936e7212936e7212936e7212936ec28ae83c9490a5bf04482b7c2265d5e4,04482b7c,9490a5bf,c28ae83c,7212936e,7212936e,7212936e,7212936e,0,0000,0000,0008,0003,0000,0009,0008,000a,00,00,00,01,f0,f2,f8,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
432,432,0,fbef7bb8,3a0000000000000000000000000000000000000000f0f0fdf00000000000080004000d000c00000008000d000008f41a8cb8f41a8cb8f41a8cb8f41a8cb9d3200589cc75ce1229a7fa6fbef7bb8,229a7fa6,9cc75ce1,9d320058,8f41a8cb,8f41a8cb,8f41a8cb,8f41a8cb,0,0000,000d,0008,0000,000c,000d,0004,0008,00,00,00,00,f0,fd,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
433,433,0,3d343e64,2a0000000000000000000000000000000000000000f6fcf0fc00000000000800000008000800040000000000000e3d06a32e3d06a32e3d06a32e3d06a32fa2f6af88f0d17ff91486e433d343e64,91486e43,8f0d17ff,fa2f6af8,e3d06a32,e3d06a32,e3d06a32,e3d06a32,0,0000,0000,0000,0004,0008,0008,0000,0008,00,00,00,00,fc,f0,fc,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
434,434,0,31410b60,2b0000000000000000000000000000000000000000f0f0f0fe00000000000000000000000500010000000000040b8f41a8cb8f41a8cb8f41a8cb8f41a8c1e44c8fb6ee8ca06bb67856631410b60,bb678566,6ee8ca06,1e44c8fb,b8f41a8c,b8f41a8c,b8f41a8c,b8f41a8c,0,0004,0000,0000,0001,0005,0000,0000,0000,00,00,00,00,fe,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
435,435,0,bf7ea789,3b0000000000000000000000000000000000000000fbf3f8f000000000000d000400080001000700000008000106e3d06a36e3d06a36e3d06a36e3d06a3705cc4994148be60c7eeda5fbf7ea789,c7eeda5f,4148be60,705cc499,6e3d06a3,6e3d06a3,6e3d06a3,6e3d06a3,0,0001,0008,0000,0007,0001,0008,0004,000d,00,00,00,00,f0,f8,f3,fb,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
436,436,0,e1c3012a,3b0000000000000000000000000000000000000000f0f0f3f000000000000000080003000200000000000100000db8f41a8db8f41a8db8f41a8db8f41a861379f7e0b37645a645a70a9e1c3012a,645a70a9,0b37645a,61379f7e,db8f41a8,db8f41a8,db8f41a8,db8f41a8,0,0000,0001,0000,0000,0002,0003,0008,0000,00,00,00,00,f0,f3,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
437,437,0,ff66f571,3a0000000000000000000000000000000000000000f0f8f0f10000000000000008000600040000000800000000036ec3af332ec3af332ec3af332ecbaf3386ae73fc65c6f4e3f9c8f5cff66f571,3f9c8f5c,c65c6f4e,386ae73f,32ecbaf3,32ec3af3,32ec3af3,36ec3af3,0,0000,0000,0008,0000,0004,0006,0008,0000,00,00,00,00,f1,f0,f8,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
438,438,0,06691d66,2a0000000000000000000000000000000000000000f8f8f1f0000000000000000400010000000000080001000008cbb0ebc8cbb0ebc8cbb0ebc8cbb0ebc742e388bf9e7888088804f8e06691d66,88804f8e,f9e78880,742e388b,8cbb0ebc,8cbb0ebc,8cbb0ebc,8cbb0ebc,0,0000,0001,0008,0000,0000,0001,0004,0000,00,00,00,00,f0,f1,f8,f8,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
439,439,0,0c4148af,2b0000000000000000000000000000000000000000fbf1f4f100000000000c00040003000200080000000000000a32ec3afa32ec3afa32ec3afa32ec3af3e9c3f718404482b482b7c800c4148af,482b7c80,8404482b,3e9c3f71,a32ec3af,a32ec3af,a32ec3af,a32ec3af,0,0000,0000,0000,0008,0002,0003,0004,000c,00,00,00,00,f1,f4,f1,fb,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
440,440,0,5a70a9b0,3b0000000000000000000000000000000000000000f8f3f0f400000000000800030000000600000009000000020a8cbb0eba8cbb0eba8cbb0eba8cbb0eba9b07f52645a70a96aa2edcc5a70a9b0,6aa2edcc,645a70a9,a9b07f52,a8cbb0eb,a8cbb0eb,a8cbb0eb,a8cbb0eb,0,0002,0000,0009,0000,0006,0000,0003,0008,00,00,00,00,f4,f0,f3,f8,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
441,441,0,4e1daec2,3b0000000000000000000000000000000000000000f2f0f3f0000000000000000600010004000000000003000006a32ec3a6a32ec3a6a32ec3a6a32ec3aaec263ea3f9c8f5cb324188a4e1daec2,b324188a,3f9c8f5c,aec263ea,6a32ec3a,6a32ec3a,6a32ec3a,6a32ec3a,0,0000,0003,0000,0000,0004,0001,0006,0000,00,00,00,00,f0,f3,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
442,442,0,804f8ea5,3a0000000000000000000000000000000000000000f8f1f0f200000000000800010002000200080001000000020bcfbf015bcfbf015bcfbf015bcfbf0158ea5c41688804f8ee339be75804f8ea5,e339be75,88804f8e,8ea5c416,bcfbf015,bcfbf015,bcfbf015,bcfbf015,0,0002,0000,0001,0008,0002,0002,0001,0008,00,00,00,00,f2,f0,f1,f8,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
443,443,0,2b7c802a,2a0000000000000000000000000000000000000000f2fef1f800010000000000020000000600000003000100000af3efc05af3efc05af3efc05af3efc05ca1647cb71c4a73ceeda5f842b7c802a,eeda5f84,71c4a73c,ca1647cb,af3efc05,af3efc05,af3efc05,af3efc05,0,0000,0001,0003,0000,0006,0000,0002,0000,00,00,01,00,f8,f1,fe,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
444,444,0,65f3ae75,2b0000000000000000000000000000000000000000fef6f0f9000000000006000600030000000a0002000000000ebcfbf01ebcfbf01ebcfbf01ebcfbf01c00030525a70a9b013fd8a8065f3ae75,13fd8a80,5a70a9b0,c0003052,ebcfbf01,ebcfbf01,ebcfbf01,ebcfbf01,0,0000,0000,0002,000a,0000,0003,0006,0006,00,00,00,00,f9,f0,f6,fe,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
445,445,0,24188a21,3b0000000000000000000000000000000000000000f0f8f0f4000000000003000000000002000000000000000603af3efc03af3efc03af3efc03af3efc0e037891063eac71f7d5bf44f24188a21,7d5bf44f,63eac71f,e0378910,3af3efc0,3af3efc0,3af3efc0,3af3efc0,0,0006,0000,0000,0000,0002,0000,0000,0003,00,00,00,00,f4,f0,f8,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
446,446,0,6c522a04,3b0000000000000000000000000000000000000000f0f0f2f0000000000000000000010001000000000000000000ebcfbf00ebcfbf00ebcfbf00ebcfbf047c1d6c9c4165e1b5a953b0b6c522a04,5a953b0b,c4165e1b,47c1d6c9,0ebcfbf0,0ebcfbf0,0ebcfbf0,0ebcfbf0,0,0000,0000,0000,0000,0001,0001,0000,0000,00,00,00,00,f0,f2,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
447,447,0,0dbb80c8,3a0000000000000000000000000000000000000000f0f4fbf300000000000000040009000600000000000100030055988b4055988b4055988b4055988b47628b5b295111d18b0ef7a9d0dbb80c8,b0ef7a9d,95111d18,7628b5b2,055988b4,055988b4,055988b4,055988b4,0,0003,0001,0000,0000,0006,0009,0004,0000,00,00,00,00,f3,fb,f4,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
448,448,0,fd8a805f,2a0000000000000000000000000000000000000000f0f0f0f0000000000006000200010006000000000000000000156622d0156622d0156622d0156622d1c1a6929b07f5d262ec2c474fd8a805f,2ec2c474,b07f5d26,1c1a6929,0156622d,0156622d,0156622d,0156622d,0,0000,0000,0000,0000,0006,0001,0002,0006,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
449,449,0,6681e746,2b0000000000000000000000000000000000000000f1f2f0f000000000000900010000000c00010000000000000c055988bc055988bc055988bc055988b81e7468d1a675411b77cb3e06681e746,b77cb3e0,1a675411,81e7468d,c055988b,c055988b,c055988b,c055988b,0,0000,0000,0000,0001,000c,0000,0001,0009,00,00,00,00,f0,f0,f2,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
450,450,0,fd2f3945,3b0000000000000000000000000000000000000000f0f1fdf000000000000000000009000000000001000900000f0156622f0156622f0156622f01566222f3945121ba52a77226c02b9fd2f3945,226c02b9,1ba52a77,2f394512,f0156622,f0156622,f0156622,f0156622,0,0000,0009,0001,0000,0000,0009,0000,0000,00,00,00,00,f0,fd,f1,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
451,451,0,e26e4a85,3b0000000000000000000000000000000000000000f1f3f0f000030000000800030000000400010002000000000fc055988fc055988fc055988fc0559886e4a8518396afc0328b5b258e26e4a85,28b5b258,396afc03,6e4a8518,fc055988,fc055988,fc055988,fc055988,0,0000,0000,0002,0001,0004,0000,0003,0008,00,00,03,00,f0,f0,f3,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
452,452,0,20767881,3a0000000000000000000000000000000000000000f7f2f3f600000000000a000200020004000300000002000402d3909492d3909492d3909492d3909496819f8e05941ddfe2620767820767881,26207678,5941ddfe,6819f8e0,2d390949,2d390949,2d390949,2d390949,0,0004,0002,0000,0003,0004,0002,0002,000a,00,00,00,00,f6,f3,f2,f7,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
453,453,0,551f825d,2a0000000000000000000000000000000000000000f0f8f0f00000000000000008000b0006000000080000000008b4e42528b4e42528b4e42528b4e42528384443b8d0122a211551f82551f825d,11551f82,8d0122a2,8384443b,8b4e4252,8b4e4252,8b4e4252,8b4e4252,0,0000,0000,0008,0000,0006,000b,0008,0000,00,00,00,00,f0,f0,f8,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
454,454,0,1ba52a77,2b0000000000000000000000000000000000000000f0f8f0f10000000000000000000000000000000000000001022d3909422d3909422d3909422d39094fd2f39451d2f39455e1ba52a1ba52a77,5e1ba52a,1d2f3945,fd2f3945,22d39094,22d39094,22d39094,22d39094,0,0001,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f1,f0,f8,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
455,455,0,7369d4a9,3b0000000000000000000000000000000000000000f0fcf2f90000000000010004000900010000000400020001088b4e42588b4e42588b4e42588b4e425f16c560e1896abc8a13188947369d4a9,a1318894,1896abc8,f16c560e,88b4e425,88b4e425,88b4e425,88b4e425,0,0001,0002,0004,0000,0001,0009,0004,0001,00,00,00,00,f9,f2,fc,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
456,456,0,14a473f0,3b0000000000000000000000000000000000000000f0f0f0f000000000000000010000000000000000000000000622d3909622d3909622d3909622d3909fd0f588771dd1948fe14a47314a473f0,fe14a473,71dd1948,fd0f5887,622d3909,622d3909,622d3909,622d3909,0,0000,0000,0000,0000,0000,0000,0001,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
457,457,0,93556ae7,3a0000000000000000000000000000000000000000f0f0f1f300000000000000000000000000000000000000010526dc7a0526dc7a0526dc7a0526dc7a03b8fa1483b8fa1488593556a93556ae7,8593556a,3b8fa148,3b8fa148,526dc7a0,526dc7a0,526dc7a0,526dc7a0,0,0001,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f3,f1,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
458,458,0,3d2431a8,2a0000000000000000000000000000000000000000f0f7f6f400000000000000050006000c00000003000200040949b71e8949b71e8949b71e8949b71e8c9fc307564ee248adc1f24313d2431a8,dc1f2431,64ee248a,c9fc3075,949b71e8,949b71e8,949b71e8,949b71e8,0,0004,0002,0003,0000,000c,0006,0005,0000,00,00,00,00,f4,f6,f7,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
459,459,0,24cea510,2b0000000000000000000000000000000000000000f0f7f0f0000000000004000d00040009000000000000000002526dc7a2526dc7a2526dc7a2526dc7a40a06522a80261024424cea524cea510,4424cea5,a8026102,40a06522,2526dc7a,2526dc7a,2526dc7a,2526dc7a,0,0000,0000,0000,0000,0009,0004,000d,0004,00,00,00,00,f0,f0,f7,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
460,460,0,e079d056,3b0000000000000000000000000000000000000000f1f5f0f0000000000000000000010000000100080000000200949b71e0949b71e0949b71e0949b71e61686142c86cd7a1dae079ffe079d056,dae079ff,c86cd7a1,61686142,0949b71e,0949b71e,0949b71e,0949b71e,0,0002,0000,0008,0001,0000,0001,0000,0000,00,00,00,00,f0,f0,f5,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
461,461,0,201f1e10,3b0000000000000000000000000000000000000000f0f5f0f000000000000000060007000f0000000400000000042526dc742526dc742526dc742526dc7a148345064ce21f69a201f1e201f1e10,9a201f1e,64ce21f6,a1483450,42526dc7,42526dc7,42526dc7,42526dc7,0,0000,0000,0004,0000,000f,0007,0006,0000,00,00,00,00,f0,f0,f5,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
462,462,0,046b5b8c,3a0000000000000000000000000000000000000000fcf0f2f4000000000005000200000001000c0000000000000e8351976e8351976e8351976e8351976248a80897d514fd42e046b5b046b5b8c,2e046b5b,7d514fd4,248a8089,e8351976,e8351976,e8351976,e8351976,0,0000,0000,0000,000c,0001,0000,0002,0005,00,00,00,00,f4,f2,f0,fc,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
463,463,0,2c5d868d,2a0000000000000000000000000000000000000000f0f1f5f9000000000002000000080001000000010001000107a0d465d7a0d465d7a0d465d7a0d465d652209029fa26a37ec169c072c5d868d,ec169c07,9fa26a37,65220902,7a0d465d,7a0d465d,7a0d465d,7a0d465d,0,0001,0001,0001,0000,0001,0008,0000,0002,00,00,00,00,f9,f5,f1,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
464,464,0,a63180b2,2b0000000000000000000000000000000000000000f1fbf0f0000000000004000300010002000000020000000001e8351971e8351971e8351971e835197b796c86c5a748d224ba63180a63180b2,4ba63180,5a748d22,b796c86c,1e835197,1e835197,1e835197,1e835197,0,0000,0000,0002,0000,0002,0001,0003,0004,00,00,00,00,f0,f0,fb,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
465,465,0,090baabc,3b0000000000000000000000000000000000000000f7f8f0f000000000000900060000000000010000000000000c7a0d465c7a0d465c7a0d465c7a0d46521f600ce3d421f4593090baa090baabc,93090baa,3d421f45,21f600ce,c7a0d465,c7a0d465,c7a0d465,c7a0d465,0,0000,0000,0000,0001,0000,0000,0006,0009,00,00,00,00,f0,f0,f8,f7,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
466,466,0,0b588b72,3b0000000000000000000000000000000000000000f0f1fbf600000000000a0000000900030000000000090002071e8351971e8351971e8351971e835194fd48fe790288759a60b588b0b588b72,a60b588b,90288759,4fd48fe7,71e83519,71e83519,71e83519,71e83519,0,0002,0009,0000,0000,0003,0009,0000,000a,00,00,00,00,f6,fb,f1,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
467,467,0,1143fbf0,3a0000000000000000000000000000000000000000f6f8f0f0000000000000000c00000000000400000000000005d875e7d5d875e7d5d875e7d5d875e7d6a376a7e4f7ae7c75b1143fb1143fbf0,5b1143fb,4f7ae7c7,6a376a7e,5d875e7d,5d875e7d,5d875e7d,5d875e7d,0,0000,0000,0000,0004,0000,0000,000c,0000,00,00,00,00,f0,f0,f8,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
468,468,0,7c028e03,2a0000000000000000000000000000000000000000f6f2f3fd000000090002000000010008000200000002000c09761d79f9761d79f9761d79f9761d79f7b6528b9d8852b74686142cf7c028e03,686142cf,d8852b74,7b6528b9,9761d79f,9761d79f,9761d79f,9761d79f,0,000c,0002,0000,0002,0008,0001,0000,0002,09,00,00,00,fd,f3,f2,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
469,469,0,44da221a,2b0000000000000000000000000000000000000000faf2f7fe000000000005000e00020005000200000007000e065d875e765d875e765d875e765d875e7f3443d42e2e8c2966f44da2244da221a,6f44da22,e2e8c296,f3443d42,65d875e7,65d875e7,65d875e7,65d875e7,0,000e,0007,0000,0002,0005,0002,000e,0005,00,00,00,00,fe,f7,f2,fa,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
470,470,0,deba380d,3b0000000000000000000000000000000000000000f7f0f8f10000000000030000000000000002000000000000019761d7919761d7919761d7919761d798759958476e5c96d71deba38deba380d,71deba38,76e5c96d,87599584,19761d79,19761d79,19761d79,19761d79,0,0000,0000,0000,0002,0000,0000,0000,0003,00,00,00,00,f1,f8,f0,f7,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
471,471,0,8dea80a4,3b0000000000000000000000000000000000000000f0fcfcf80000000000000000000c000900000000000c00080465d875e465d875e465d875e465d875ee7c71d4c376cb5f2868dea808dea80a4,868dea80,376cb5f2,e7c71d4c,465d875e,465d875e,465d875e,465d875e,0,0008,000c,0000,0000,0009,000c,0000,0000,00,00,00,00,f8,fc,fc,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
472,472,0,44eb8c24,3a0000000000000000000000000000000000000000f8fcf6fd000000000002000a000c0009000000080006000d09f7e02ac9f7e02ac9f7e02ac9f7e02ac2b749e82bc0794985844eb8c44eb8c24,5844eb8c,bc079498,2b749e82,9f7e02ac,9f7e02ac,9f7e02ac,9f7e02ac,0,000d,0006,0008,0000,0009,000c,000a,0002,00,00,00,00,fd,f6,fc,f8,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
473,473,0,a4bf962d,2a0000000000000000000000000000000000000000fff0f9f200000000000b00000001000200020000000900020e7df80abe7df80abe7df80abe7df80abc016c8f32f5f01a924a4bf96a4bf962d,24a4bf96,2f5f01a9,c016c8f3,e7df80ab,e7df80ab,e7df80ab,e7df80ab,0,0002,0009,0000,0002,0002,0001,0000,000b,00,00,00,00,f2,f9,f0,ff,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
474,474,0,7ca83653,2b0000000000000000000000000000000000000000f0f0f0f0000000000000000a000000000000000200000000079f7e02a79f7e02a79f7e02a79f7e02a561176e5767d7c5fbd7ca8367ca83653,bd7ca836,767d7c5f,561176e5,79f7e02a,79f7e02a,79f7e02a,79f7e02a,0,0000,0000,0002,0000,0000,0000,000a,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,0,1
475,475,0,62d8d0c8,3b0000000000000000000000000000000000000000f2f0f4f0000000000003000400040009000200000000000005e7df80a5e7df80a5e7df80a5e7df80ab5f25b68d896701ba862d8d062d8d0c8,a862d8d0,d896701b,b5f25b68,5e7df80a,5e7df80a,5e7df80a,5e7df80a,0,0000,0000,0000,0002,0009,0004,0004,0003,00,00,00,00,f0,f4,f0,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
476,476,0,70f0b1ac,3b0000000000000000000000000000000000000000f2f1fff400000000000200010000000800000003000800000d79f7e02d79f7e02d79f7e02d79f7e0254984f973930fd8a0541f0f070f0b1ac,0541f0f0,3930fd8a,54984f97,d79f7e02,d79f7e02,d79f7e02,d79f7e02,0,0000,0008,0003,0000,0008,0000,0001,0002,00,00,00,00,f4,ff,f1,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
477,477,0,53866622,3a0000000000000000000000000000000000000000f0f1f0f000000000000000040000000000000000000000000af31169cab31169cab31169cab31969c01a962d21f4fcb268553866653866622,85538666,1f4fcb26,01a962d2,ab31969c,ab31169c,ab31169c,af31169c,0,0000,0000,0000,0000,0000,0000,0004,0000,00,00,00,00,f0,f0,f1,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
478,478,0,02dadd8a,2a0000000000000000000000000000000000000000f0f0f0f1000000000009000500000009000800000000000102acc45a72acc45a72acc45a72acc45a77c5f1947ce1864b06d61efdf02dadd8a,6d61efdf,ce1864b0,7c5f1947,2acc45a7,2acc45a7,2acc45a7,2acc45a7,0,0001,0000,0000,0008,0009,0000,0005,0009,00,00,00,00,f1,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
479,479,0,b66bac1d,2a0000000000000000000000000000000000000000f4f0f8f0000000000001000000000005000000000000000000ab311690ab311690ab311690ab311697b55d896e7c71d4c6550d179b66bac1d,6550d179,e7c71d4c,7b55d896,0ab31169,0ab31169,0ab31169,0ab31169,0,0000,0000,0000,0000,0005,0000,0000,0001,00,00,00,00,f0,f8,f0,f4,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
480,480,0,022926d8,3b0000000000000000000000000000000000000000f4f0f4f00000000000040000000100000004000000000000002acc45a02acc45a02acc45a02acc45afd8a06263b2f0750747860ff022926d8,747860ff,3b2f0750,fd8a0626,02acc45a,02acc45a,02acc45a,02acc45a,0,0000,0000,0000,0004,0000,0001,0000,0004,00,00,00,00,f0,f4,f0,f4,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
481,481,0,0f575c03,3b0000000000000000000000000000000000000000f0f0f0f9000000010000000900090009000000000000000a080ab311680ab311680ab311680ab31162c2995351053d39016b649830f575c03,16b64983,1053d390,2c299535,80ab3116,80ab3116,80ab3116,80ab3116,0,000a,0000,0000,0000,0009,0009,0009,0000,01,00,00,00,f9,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
482,482,0,9d9a5ae5,3a0000000000000000000000000000000000000000f0f0f0f000000000000200000000000400000000000000000a7212936a7212936a7212936a7212936c6e10249c96d61efa2ad72279d9a5ae5,a2ad7227,c96d61ef,c6e10249,a7212936,a7212936,a7212936,a7212936,0,0000,0000,0000,0000,0004,0000,0000,0002,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,1,1
483,483,0,2c908b9b,2a0000000000000000000000000000000000000000f1f4f4f00000000000060000000000000001000000000000069c84a4d69c84a4d69c84a4d69c84a4d3a067390446550d11b8512c72c908b9b,1b8512c7,446550d1,3a067390,69c84a4d,69c84a4d,69c84a4d,69c84a4d,0,0000,0000,0000,0001,0000,0000,0000,0006,00,00,00,00,f0,f4,f4,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
484,484,0,0fe4dad9,2a0000000000000000000000000000000000000000f0f2f8f8000000000000000200090008000000000008000005a7212935a7212935a7212935a721293c2f79d9954984f970f8d78710fe4dad9,0f8d7871,54984f97,c2f79d99,5a721293,5a721293,5a721293,5a721293,0,0000,0008,0000,0000,0008,0009,0002,0000,00,00,00,00,f8,f8,f2,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,0,1,0,1,0,1
485,485,0,a4b06e08,3b0000000000000000000000000000000000000000f1f3f0f0000000000002000d0000000a00010001000000060169c84a4169c84a4169c84a4169c84a4c404a4b0c8045c81c011805ca4b06e08,c011805c,c8045c81,c404a4b0,169c84a4,169c84a4,169c84a4,169c84a4,0,0006,0000,0001,0001,000a,0000,000d,0002,00,00,00,00,f0,f0,f3,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1,1,0,1,1,1
